"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Near future....60yrs","1","0","2026-04-16T08:43:07.000Z","nebazhany","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6824713745316201477","7629274823897678614","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2e8404afef7c961ee8c97f7d32817b3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbb05bc4&x-expires=1776834000&x-signature=z1rKIYgAdAy0pHzHAqszO31abCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"uber did it😁","1","0","2026-04-16T05:29:23.000Z","sodddeeeppp","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7185456179450201094","7629224795226768150","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/aa51fa1e39802e6e9feeff45f1476e2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76ae64a5&x-expires=1776834000&x-signature=vbFTSDjP76e08li4YFpT2uOtah8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"so that good 👍","1","0","2026-04-16T03:16:09.000Z","user5308183703942","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7096534389891073030","7629190269707551510","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/43c03486547e3902de92bb2990bb1fa3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ded3c0d1&x-expires=1776834000&x-signature=DBw1qBWoUtNZSTPslA0w%2BjcGQb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"If nobody has jobs then nobody will buy the products","1","0","2026-04-16T02:32:20.000Z","sjorskouthoofd","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7168639175343047685","7629178725368480544","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/ae42cc977ad74668a7c0e4ab9ca87df3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b59a3e0&x-expires=1776834000&x-signature=GCKCi%2BAdtPlltbIhzGM86P7P7vE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Iam all for AI taking over , change is not easy but it's for the better .","1","0","2026-04-15T23:48:12.000Z","adamvarga756","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6976727635447694341","7629136904005387029","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cbadbeffbbef9734b63cd77634ac4026~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=157bb03b&x-expires=1776834000&x-signature=96CzmJcCMlkyiHj3%2BhHcrHiOa4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"we all doing it","1","0","2026-04-15T23:25:19.000Z","jetlee52","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6784248536855970821","7629131058734908168","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7323080674070659078~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7bac0aa&x-expires=1776834000&x-signature=SA71tIxO%2F5o96Zxq5xjq7I%2FMbcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"what's so terrifying","1","0","2026-04-15T20:58:04.000Z","masteringthematrix33","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7220368867448128517","7629093172421100310","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4ac76778403677f3141b18eab2aca947~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f0e5b10&x-expires=1776834000&x-signature=wOGUoeHLx8dTnc9A07nCYku0ju8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Silicon Valley will destroy demographic dividend","1","0","2026-04-15T16:56:54.000Z","user6509058001110","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6723998485320778757","7629030740994376469","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7322110203532345349~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b7f1d21&x-expires=1776834000&x-signature=4zFnGSWt1xrusgHnjnMyXUhQKYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI is already replacing humans.","1","0","2026-04-15T12:27:44.000Z","zuzu.thing","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7338861028711040007","7628961654403777298","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1a93e33253eb70360e505c2f47b78fbf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6936b43c&x-expires=1776834000&x-signature=yFirfJpP3x%2BczkHbbqgTuvFQaes%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"getting a robot to do that is a lot more complicated then you think","1","0","2026-04-15T10:45:24.000Z","user9072306194536","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6814186565083038726","7628935274316120853","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e345af56484647423985480dc9ad5c04~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9108ec39&x-expires=1776834000&x-signature=ZBu1uYivf6twkO%2FxEWLNTe%2FKg2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"training AI.. its monitoring to expand production.","1","0","2026-04-15T10:10:59.000Z","stewartmcpherson49","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7199558783714182149","7628926360560190230","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9b32b688206c5faa9212f25536dfe553~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b4fcadd0&x-expires=1776834000&x-signature=9%2F1T7b1k7MH5LuVe8hnAUCewC9Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"what goes around comes around","1","0","2026-04-15T10:00:44.000Z","goransepecan","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6995799173769561094","7628923758305395474","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d9c866f548ec8a958fb4e3ebb211b20c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a3392d5&x-expires=1776834000&x-signature=SE2jALJhUVbADZLvHx10R0a%2FuHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Is this real? I’m literally shaking right now","1","0","2026-04-15T08:10:13.000Z","adelina.skincare","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7282061076199048224","7628895246260470550","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2061bdadbbe0f585d344ecf62038c809~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=db24ed90&x-expires=1776834000&x-signature=jmCvegbmNdOzxC6b5pTqXCOtGC4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Doubt it. I’d say more for monitoring productivity to ensure they’re working as much as possible.","1","0","2026-04-15T08:01:23.000Z","respectmyauthoritah99","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6930303629849805829","7628892943555248899","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3f86e396346121241b59600b5197a178~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d786e3d7&x-expires=1776834000&x-signature=FDTfr2ChCPbCv%2FdHIxx9FzhQed8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"we all are training Ai .... with our smartphones...","1","0","2026-04-15T06:35:21.000Z","sebastian30000","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6666113242055999493","7628870761021834006","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/348b12c810988e9605332c06ee4449de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4199f6a&x-expires=1776834000&x-signature=Y40%2F%2F2LzdLrJFia8Wxr7gZc6D7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤦It has nothing to do with AI. They have cameras because they are being monitored, so the boss can be sure that everyone is working.","1","0","2026-04-15T05:26:43.000Z","floriniuga0","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6812367235967239173","7628853061218042657","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7333584976021225477~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94a5a83c&x-expires=1776834000&x-signature=5S1qUCEZCYfNClfW0kbnKvJ7lVQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI for factory automation is different, better see how Shenzhen do.","1","0","2026-04-15T04:48:37.000Z","lee.kp1","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6857646478737146882","7628843336249541397","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7261965556511670279~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f63da229&x-expires=1776834000&x-signature=Ifu2NBlzhqBQiG8VCbTaod03Yfw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"that camera to monitor workers, and make sure they are producing enough","1","0","2026-04-14T19:13:27.000Z","seth.sebastiao","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7470649178592412704","7628695129192563478","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46f8bc66e5d601d815009bc2626d9aca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ac31089&x-expires=1776834000&x-signature=wpdoHJU%2BqMoxn29eCr8knPUPHos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it looks likes head lamps to me...","1","0","2026-04-15T00:13:46.000Z","alejandrobon0","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6934539341957071877","7628772442195362576","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/25dfb9d60d4276e8e30e72c847851bed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f3bc1a2&x-expires=1776834000&x-signature=yedad%2BXkGI3ZmueYlhV74gyS6ZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"working your way out od a job....","1","0","2026-04-15T04:40:17.000Z","ihmlboyf","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7069111343366882310","7628841173196981013","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7095916482453831685~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0bfc8d5d&x-expires=1776834000&x-signature=8G%2FLUS5W5WKMHIIzlO9K1X3xssM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"do you think they need a camera to do that? no man","1","0","2026-04-15T00:32:20.000Z","yorocamara28","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6808707608284152834","7628777232438395655","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d46d867f87ff89ac1f92e819e016b6f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abb69924&x-expires=1776834000&x-signature=zgpXQGt%2BnMA%2Fhriziwa%2Bum19lnI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ajiiiii nejjjjj NEJUIII NEJI","0","0","2026-04-15T23:02:23.000Z","user000810427","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7414503499503764512","7629125126407766806","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"who is sponsoring the projects","1","0","2026-04-16T09:39:23.000Z","shessexy1","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7538715031652287510","7629289302883222294","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/834edcb79460e628857c953d2684e66e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66d8fb36&x-expires=1776834000&x-signature=JKCsuHzCVuablFsUxmq1Sr1B82Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Yeah, like India is low on people","3","0","2026-04-15T19:46:06.000Z","..kirie","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7318090781851763744","7629074610068275990","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/65640a0bd156a00d44d4fa222eb32eca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54caa30d&x-expires=1776834000&x-signature=QxahigztbPVAVmgeWpjUfblO4PI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"AI hasn’t replaced their scam call centres yet.","1","0","2026-04-15T23:11:20.000Z","spencerjsl","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7343308472824595461","7629127399557382919","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7343308948935458822~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b44a60a&x-expires=1776834000&x-signature=9fZTlsa1uhKga0MkFWavwfaraD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"ANN and ARN's Baby!","1","0","2026-04-16T23:58:20.000Z","skoutapp_global","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7450061852040987653","7629509084224979730","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/47825f963e89829e070fbb2d926f6d49~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3137b22&x-expires=1776834000&x-signature=5DsO3iWg4oBYrEnCahQgw3%2B8Xqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"I dont think so. One man who can perfected the job can be downloaded into AI program alone. This is like Amazon job, they want to monitor these kind of ppol how productive they work🤨","1","0","2026-04-14T21:50:33.000Z","timothyveron","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6774447208214725638","7628735561142846209","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54d70fe4ab195375eb431d3e9dddb567~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a52d7a53&x-expires=1776834000&x-signature=Q69fj2ndJ34oy5lWZ3%2FVmHYhsEQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"this is fine, they can always work on the call center.","1","0","2026-04-14T21:39:16.000Z","sfsa997","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7279814017782465542","7628732674714223367","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/04b99014dbed219c46f36f3b2fc5cd3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cea59a9e&x-expires=1776834000&x-signature=VPHTQ2enERwZtu67ctTr%2FP2U7BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"So sad but there's no way.","1","0","2026-04-14T17:07:20.000Z","user5025082032783","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7466426194873156615","7628662116572447508","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/208ca48fbfd878a72900f020bcc63e5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b6ce078&x-expires=1776834000&x-signature=PWYSXzVre5QpiqapydvlYxYvkAg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"no worry they will be robot engineers","0","0","2026-04-16T09:11:18.000Z","maximuslionus","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6733568870416843781","7629282107869627154","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/71ad655f072a13f58eab3b6b459f386c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66d4ea2e&x-expires=1776834000&x-signature=xptd82Hn9VFSPrtmxxLHb1iLr7U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Almost everyone is training AI one way or another.","0","0","2026-04-19T04:57:29.000Z","exbiscuit","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7026992370424677382","7630329748992475926","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/cb3d20ffee91882ecc7dff688c87faa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=348b112d&x-expires=1776834000&x-signature=aAip9cfQPfi59iHv6mpmyQC5Azo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"How do you know this is google?","0","0","2026-04-18T04:53:06.000Z","pulsezen","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7128920212757709829","7629957752558961426","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dd8d1e6801145f725d26879757a51392~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59fb63a4&x-expires=1776834000&x-signature=Dgx5q0lvFQzcJx43UAQA91KBvYc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The world is doomed","0","0","2026-04-18T01:38:44.000Z","smubblerz","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6911056201993094149","7629907603997672213","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7326025054339203073~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=40b62e04&x-expires=1776834000&x-signature=3RKWC5lnXqSQXDNAcOOVKb08ETE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"and it continues","0","0","2026-04-18T01:07:52.000Z","janetcaravetta847","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6984840142448673798","7629899637055456020","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2473babdc49a7645538c8f9dd414dd8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=572e9300&x-expires=1776834000&x-signature=2fGaJWOtyhokn2uotOa0%2BtsCbs0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"thats ok AI doesn't need to wash hands. im sure they dont either","0","0","2026-04-17T20:48:06.000Z","monsieurmorty","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7368385237904917537","7629832774173901590","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/06d186444841400c1371a8fddba1cca1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e06dd6a6&x-expires=1776834000&x-signature=UMvyyE9ogqstQ6ewV3V78cbDzq0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Stop scaring ppl of modern technology to get views it’s more innovative then scary smh","0","0","2026-04-17T19:08:29.000Z","madeintaiwansomehowai817","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7426068458226271274","7629807020124570381","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/052fb012fe1c361c3da3f5e26bfbd12d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98962367&x-expires=1776834000&x-signature=p5F12e48YSqlPTOqZkGeu4pT9zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"so what they can do somthing else","0","0","2026-04-17T15:38:40.000Z","bosnianhero","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6813775108667212806","7629752986252559137","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/2b72b9066e757d70d124944c024a6f3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9327666&x-expires=1776834000&x-signature=7SHYeWhQMTzIRAXqD6gMioA%2FqwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"AI is evil, 💯","1","0","2026-04-14T20:37:45.000Z","skip04346","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7596422098358338593","7628716817411097377","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/de537f7765b202eaeba842fc1bb5c672~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e060f19&x-expires=1776834000&x-signature=9kvtUt8ATvXNoF4EDtE8K42N3No%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"so in the future, when AI does the opposite of what you requested, a you ask ""why did you do that"", their reply would be ""yes sir, I did what you asked"" 🤦‍♂️","0","0","2026-04-17T14:46:54.000Z","prism131313","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6829996842093364230","7629739675746337543","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7330591305930604550~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75758530&x-expires=1776834000&x-signature=i8BFVTmKS7PhZXZky1FD9ohUQ50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
